US20050050104,Accounting for update notifications in synchronizing data that may be represented by different data structures,网站链接,,操作系统内核,设备管理,其他,是,collection of hardware device information,
US20050050550,Method and system for moderating thread priority boost for I/O completion,网站链接,,操作系统内核,设备管理,其他,是, characterizing and customizing printer drivers,
US20050050552,System and method for increasing data throughput using thread scheduling,网站链接,,操作系统内核,设备管理,其他,是,驱动,
US20050055380,Systems and methods for separating units of information manageable by a hardware/software interface system from their physical organization,网站链接,,操作系统内核,设备管理,其他,是,computing devices and rendering devices,
US20050055600,System and method for building a target operating system from a source operating system,网站链接,,操作系统内核,设备管理,其他,是,,
US20050060138,Language conversion and display,网站链接,,操作系统内核,设备管理,其他设备,是,驱动,
US20050060316,Extended file system,网站链接,,操作系统内核,设备管理,其他设备,是,usb接口,
US20050060367,Client side caching of printer configuration,网站链接,,操作系统内核,设备管理,其他设备,是,PnP,分布式系统
US20050060716,"Methods of factoring operating system functions, methods of converting operating systems, and related apparatus",网站链接,,操作系统内核,设备管理,其他设备,是,接口,
US20050060725,Method and systems for DLL/COM redirection,网站链接,,操作系统内核,设备管理,其他设备,是,接口管理,
US20050066031,System and method for synchronizing objects between two devices,网站链接,,操作系统内核,设备管理,其他设备,是,用户接口管理,
US20050066184,Exclusive encryption,网站链接,,操作系统内核,设备管理,其他设备,是,,
US20050066202,Methods and arrangements for providing multiple concurrent desktops and workspaces in a shared computing environment,网站链接,,操作系统内核,设备管理,其他设备,是,接口,
US20050066340,Application program interfaces and structures in a resource limited operating system,网站链接,,操作系统内核,设备管理,其他设备,是,应用程序接口,
US20050071315,Locating potentially identical objects across multiple computers based on stochastic partitioning of workload,网站链接,,操作系统内核,设备管理,其他设备,是,驱动,
US20050071847,System and method for building a target operating system from a source operating system,网站链接,,操作系统内核,设备管理,其他设备,是 ,API,
US20050076186,"Systems and methods for improving the x86 architecture for processor virtualization, and software systems and methods for utilizing the improvements",网站链接,,操作系统内核,设备管理,其他设备,是,驱动,
US20050081042,License-based cryptographic technique particularly suited for use in a digital rights management system for controlling access and use of bore resistant software objects in a client computer,网站链接,,操作系统内核,设备管理,其它设备,是,,打印机用户接口管理
US20050081109,Method and system for efficient testing of sequences of computer-related operations,网站链接,,操作系统内核,设备管理,网络设备,是,即插即用的网络设备管理,
US20050081194,Methods for enhancing type reconstruction,网站链接,,操作系统内核,设备管理,网络设备,是,,
US20050081199,Systems and methods for using synthetic instructions in a virtual machine,网站链接,,操作系统内核,设备管理,网络设备,是,对等名称解析协议的安全基础设施的方法,
US20050086041,Creation and use of virtual device drivers on a serial bus,网站链接,,操作系统内核,设备管理,网络设备,是,网络负载平衡,
US20050086633,Content layers,网站链接,,操作系统内核,设备管理,网络设备,是,协议,
US20050086641,Method for automatically updating a computer registry,网站链接,,操作系统内核,设备管理,网络设备,是,协议,
US20050086670,Method and system for remote automation of object oriented applications,网站链接,,操作系统内核,设备管理,网络设备,是,,
US20050091029,System and method for the logical substitution of processor control in an     emulated computing environment,网站链接,,操作系统内核,设备管理,网络设备,是,,
US20050091035,System and method for linguistic collation,网站链接,,操作系统内核,设备管理,网络设备,是,,
US20050091192,Dynamically identifying dependent files of an application program or an operating system,网站链接,,操作系统内核,设备管理,网络设备,是,协议,
US20050091212,Method and system for accessing a file,网站链接,,操作系统内核,设备管理,网络设备,是,,
US20050091219,Flexible architecture for notifying applications of state changes,网站链接,,操作系统内核,设备管理,网络设备,是,,分布式系统
US20050091258,Administrative tool environment,网站链接,,操作系统内核,设备管理,网络设备,是,网络连接计算机保护,
US20050091265,Application programming interface for centralized storage of principal data,网站链接,,操作系统内核,设备管理,网络设备,是,,
US20050091283,Meta data management for media content objects,网站链接,,操作系统内核,设备管理,网络设备,是,多层上进行编解码,
US20050091301,Systems and methods for multiparty session invite,网站链接,,操作系统内核,设备管理,网络设备,是,,
US20050091398,System for transferring data over a network,网站链接,,操作系统内核,设备管理,字符设备,是,?eg.requests to send or receive data through a net,
US20050091510,Element persistent identification,网站链接,,操作系统内核,设备管理,字符设备,是,file I/O over system area networks?,
US20050091611,Responsive user interface to manage a non-responsive application,网站链接,,操作系统内核,设备管理,字符设备,是,I/O传输,
US20050091655,Associating runtime objects with a set and controlling access to resources as a function thereof,网站链接,,操作系统内核,设备管理,字符设备,是,,
US20050091673,Pre-login data access,网站链接,,操作系统内核,设备管理,字符设备,是,?provided for handling streaming information encod,
US20050094813,Key compression,网站链接,,操作系统内核,设备管理,字符设备,是,?receives streaming information,
US20050097077,On-disk file format for a serverless distributed file system,网站链接,,操作系统内核,设备管理,总线管理,是,总线带宽等机会策略,
US20050097126,Partial migration of an object to another storage location in a computer system,网站链接,,操作系统内核,设备管理,总线管理,是,,
US20050097239,Hibernation of computer systems,网站链接,,操作系统内核,设备管理,总线管理,是,,
US20050097328,Client-side boot domains and boot rules,网站链接,,操作系统内核,文件系统,others,是,分布式文件系统,分布式系统
US20050097465,Gallery user interface controls,网站链接,,操作系统内核,文件系统,others,是,文件系统修复,
US20050097466,Accelerated scrolling,网站链接,,操作系统内核,文件系统,访问方式,是,写操作系统到存储操作系统镜像的存储媒介中,
US20050097572,Device driver auto-load,网站链接,,操作系统内核,文件系统,访问方式,是,点对点认证方法,
US20050097574,"Modular, robust, component user interface framework",网站链接,,操作系统内核,文件系统,访问方式,是,,
US20050097578,System and method for executing an arbitrary function from an external process,网站链接,,操作系统内核,文件系统,访问方式,是,,
US20050102395,Systems and methods for controlling the number of clients that access a server,网站链接,,操作系统内核,文件系统,目录结构,是,,
US20050102578,System and method for capturing kernel-resident information,网站链接,,操作系统内核,文件系统,目录结构,是,,
US20050102622,"Method for providing feedback on windows, messages and dialog boxes",网站链接,,操作系统内核,文件系统,目录结构,是,,
US20050102626,Methods and systems for creating and using skins,网站链接,,操作系统内核,文件系统,目录结构,是,,
US20050102627,Methods and systems for creating and using skins,网站链接,,操作系统内核,文件系统,其他,是 ,文件创建筛选策略（过滤某些类型文件）,
US20050108251,Stateless distributed computer architecture with server-oriented state-caching objects maintained on network or client,网站链接,,操作系统内核,文件系统,数据备份,是,,
US20050108280,Method and apparatus for synchronizing multiple versions of digital data,网站链接,,操作系统内核,文件系统,数据同步,是,,
US20050108297,Transfer of user profiles using portable storage devices,网站链接,,操作系统内核,文件系统,数据同步,是,,
US20050108433,Resource manifest,网站链接,,操作系统内核,文件系统,数据同步,是,,
US20050108436,System and method for transferring a compressed data file to a peripheral device,网站链接,,操作系统内核,文件系统,数据同步,是,,
US20050108546,Secure dynamic credential distribution over a network,网站链接,,操作系统内核,文件系统,数据同步,是,,
US20050108728,System and method employing script-based device drivers,网站链接,,操作系统内核,文件系统,数据同步,是,两个设备间的同步对象,
US20050108733,Hooking of replacement and augmented API functions,网站链接,,操作系统内核,文件系统,数据同步,是,,
US20050114412,System and method for client mastered replication of local files,网站链接,,操作系统内核,文件系统,数据同步,是,,
US20050114785,Active content wizard execution with improved conspicuity,网站链接,,操作系统内核,文件系统,数据同步,是,,
US20050114854,System and method for dynamic cooperative distributed execution of computer tasks without a centralized controller,网站链接,,操作系统内核,文件系统,数据同步,是,,
US20050114868,Devices as services in a decentralized operating system,网站链接,,操作系统内核,文件系统,数据同步,是,,
US20050120059,Transactional file system,网站链接,,操作系统内核,文件系统,数据同步,是,,
US20050120119,Smart scan for bluetooth pan devices,网站链接,,操作系统内核,文件系统,数据同步,是,,
US20050120201,System and method for non-interactive human answerable challenges,网站链接,,操作系统内核,文件系统,数据同步,是,,
US20050120215,Trusted network transfer of content using off network input code,网站链接,,操作系统内核,文件系统,数据同步,是,,
US20050120255,System and method for powering down a mobile device,网站链接,,操作系统内核,文件系统,文件共享,是,,
US20050125407,System and method for image authentication of a resource-sparing operating system,网站链接,,操作系统内核,文件系统,文件共享,是,,分布式系统
US20050125785,Method for binary-level branch reversal on computer architectures supporting predicted execution,网站链接,,操作系统内核,文件系统,文件共享,是,,
US20050125796,Method and apparatus for synchronization of periodic processes,网站链接,,操作系统内核,文件系统,文件共享,是,,
US20050125811,API schema language and transformation techniques,网站链接,,操作系统内核,文件系统,文件共享,是,,
US20050128181,Multi-modal handwriting recognition correction,网站链接,,操作系统内核,文件系统,文件结构,是,,
US20050132123,Creating file systems within a file in a storage technology-abstracted manner,网站链接,,操作系统内核,文件系统,文件结构,是,,
US20050138214,Point-to-point data communication implemented with multipoint network data communication,网站链接,,操作系统内核,文件系统,文件结构,是,,
US20050138268,Data carousel receiving and caching,网站链接,,操作系统内核,文件系统,文件结构,是,,分布式系统
US20050138270,Use of hashing in a secure boot loader,网站链接,,操作系统内核,文件系统,文件结构,是,,
US20050144163,Systems and methods for generating prediction queries,网站链接,,操作系统内核,文件系统,文件系统（结构）,是,,
US20050144410,Dynamic memory heap tagging,网站链接,,操作系统内核,文件系统,文件系统（结构）,是,,
US20050144412,Overwrite detection diagnostic for memory heap,网站链接,,操作系统内核,文件系统,文件系统（结构）,是,,
US20050144442,Recovering from device failure,网站链接,,操作系统内核,文件系统,文件系统（结构）,是,分布式文件系统,
US20050144447,Transferring application secrets in a trusted operating system environment,网站链接,,操作系统内核,文件系统,文件系统（结构）,是,,
US20050144476,Method and system for allowing code to be securely intialized in a computer,网站链接,,操作系统内核,文件系统,文件系统结构,是,,
US20050149520,Distributed confidential contextual querying,网站链接,,操作系统内核,文件系统,文件系统结构,是,操作系统图像文件存储,
US20050149609,Conflict fast consensus,网站链接,,操作系统内核,线程管理,线程同步,是,,
US20050149626,XML schema for network device configuration,网站链接,,操作系统内核 ,进程管理,进程控制,是,,
US20050149732,Use of static Diffie-Hellman key with IPSec for authentication,网站链接,,用户接口,帮助系统,其他,是,,
US20050149882,Method for hollow selection feedback,网站链接,,用户接口,帮助系统,其他,是,os level changes ,
US20050149946,Methods and systems for predicting events associated with renderable media content samples,网站链接,,用户接口,帮助系统,其他,是,,
US20050160190,System and method to specify device specific user interface information in the firmware of a USB device,网站链接,,用户接口,帮助系统,,是,asynchronous procedure call，update of computer ap,
US20050160374,Systems and methods for cresting and managing graphical user interface lists,网站链接,,用户接口,帮助系统,,是,,
US20050165735,Persistent caching directory level support,网站链接,,用户接口,多语言系统；本地化；国际,,是,,
US20050165830,Application programming interfaces for an on-demand property system,网站链接,,用户接口,多语言系统；本地化；国际化,,是,,
US20050165850,B-tree compression using normalized index keys,网站链接,,用户接口,多语言系统；本地化；国际化,,是,文本转换API,
US20050165865,Metadata journal for information technology systems,网站链接,,用户接口,多语言系统；本地化；国际化,,是,,
US20050165976,Dynamic address windowing on a PCI bus,网站链接,,用户接口,多语言系统；本地化；国际化,,是,基于分布式网络计算机的偏好转换应用,
US20050166183,Structured message process calculus,网站链接,,用户接口,命令行shell,,是,,
US20050171982,Smart card with volatile memory file subsystem,网站链接,,用户接口,命令行shell,,是,,
US20050172053,Application programming interface to the simple object access protocol,网站链接,,用户接口,命令行shell,,是,,
US20050172142,System and method utilizing clean groups for security management,网站链接,,用户接口,命令行shell,,是,小计算机设备运行shell任务,
US20050172286,Hosted code runtime protection,网站链接,,用户接口,其他,检索,是,检索,
US20050177566,Catalog management system architecture having data table objects and logic table objects,网站链接,,用户接口,其他,其他,是,计算机设置,
US20050182843,Computer system instrumentation information,网站链接,,用户接口,其他,其他,是,手写输入系统，执行相关的功能,
US20050182857,"Modular, attachable objects with tags as intuitive physical interface facilitating user interaction with a computer",网站链接,,用户接口,其他,其他,是,,
US20050182941,Generic security claim processing model,网站链接,,用户接口,其他,,是,帮助移动设备显示的用户接口,
US20050182949,System and method for securing a computer system connected to a network from attacks,网站链接,,用户接口,其他,,是,交互式的帮助功能,
US20050182963,Administrative security systems and methods,网站链接,,用户接口,其他,,是,多平台的动态接口,
US20050182976,Intermittent computing,网站链接,,用户接口,其他,,是,语音和手写识别用户接口,
US20050183092,Configurable message pipelines,网站链接,,用户接口,其他,,是,图像放大,
US20050187894,Method and system for providing a common operating system,网站链接,,用户接口,其他,,是,controlling communications in a computer network,
US20050188313,User interface transition,网站链接,,用户接口,其他,,是,提供接口默认的系统和方法,
US20050188349,Data association,网站链接,,用户接口,其他,,是,gathering information related to elements of a use,
US20050188350,Data binding,网站链接,,用户接口,其他,,是,An API and method for processing a user interface ,
US20050188419,Method and system for dynamic system protection,网站链接,,用户接口,其他,,是,阅读非自然语言的用户接口,
US20050192794,System and method for providing regional settings for server-based applications,网站链接,,用户接口,其他,,是,阅读非自然语言的用户接口,
US20050192971,System and method for restricting data transfers and managing software components of distributed computers,网站链接,,用户接口,其他,,是,application program interfaces for resource limite,
US20050193213,Metered execution of code,网站链接,,用户接口,其他,,是,software interface as a layer between application ,
US20050197996,Side-by-side drivers,网站链接,,用户接口,其他,,是,,
US20050198005,Systems and methods for controlling access to an object,网站链接,,用户接口,其他,,是,modular user interface framework,
US20050198051,Portion-level in-memory module authentication,网站链接,,用户接口,其他,,是,application program interfaces for resource limite,
US20050198113,Lightweight input/output protocol,网站链接,,用户接口,其他,,是,utilization of replacement and augmented API funct,
US20050198388,Distribution of binary executables and content from peer locations/machines,网站链接,,用户接口,其他,,是,application programming interface schema language ,
US20050198490,Dynamic negotiation of encryption protocols,网站链接,,用户接口,其他,,是,通知系统,
US20050198526,Static and run-time anti-disassembly and anti-debugging,网站链接,,用户接口,其他,,是,基于笔识别的用户接口,
US20050198592,Pen-based interface for a notepad computer,网站链接,,用户接口,其他,,是,a user interface for creating method signatures,
US20050198621,Efficient checking of state-dependent constraints,网站链接,,用户接口,其他,,是,a mechanism for providing scoped modular services ,
US20050198648,Remote system administration using command line environment,网站链接,,用户接口,图形用户接口的交互技术,others,是,用户接口标识,
US20050198651,Designer for software method signatures,网站链接,,用户接口,图形用户接口的交互技术,不确定,是,,
US20050203934,Compression of logs of language data,网站链接,,用户接口,图形用户接口的交互技术,操作图形元素的方式,是,,
US20050204242,Receiver-driven layered error correction multicast over heterogeneous packet networks,网站链接,,用户接口,图形用户接口的交互技术,操作图形元素的方式,是,,
US20050210050,Methods and systems for creating skins,网站链接,,用户接口,图形用户接口的交互技术,操作图形元素的方式,是,用户和计算机系统间交互的用户接口,
US20050210055,Computing device with relatively limited storage space and operating/file system thereof,网站链接,,用户接口,图形用户接口的交互技术,操作图形元素的方式,是,提供一个用户输入板输入到定向应用中在计算机上操作,
US20050210061,Rendering tables with natural language commands,网站链接,,用户接口,图形用户接口的交互技术,操作图形元素的方式,是,启动应用程序方式,
US20050210076,Computing device with relatively limited storage space and operating/file system thereof,网站链接,,用户接口,图形用户接口的交互技术,操作图形元素的方式,是,鼠标图像,
US20050210129,Asynchronous channel for displaying user interface elements,网站链接,,用户接口,图形用户接口的交互技术,操作图形元素的方式,是,,
US20050210237,VPN enrollment protocol gateway,网站链接,,用户接口,图形用户接口的交互技术,操作图形元素的方式,是,,
US20050210252,Efficient and secure authentication of computing systems,网站链接,,用户接口,图形用户接口的交互技术,操作图形元素的方式,是,电子墨水,
US20050210255,Systems and methods for encoding randomly distributed features in an object,网站链接,,用户接口,图形用户接口的交互技术,操作图形元素的方式,是,,
US20050210356,Layered multiple description coding,网站链接,,用户接口,图形用户接口的交互技术,操作图形元素的方式,是,手写系统,
US20050210460,Computing device with relatively limited storage space and operating/file system thereof,网站链接,,用户接口,图形用户接口的交互技术,操作图形元素的方式,是,,
US20050212807,User interface incorporating graphically based management of controls,网站链接,,用户接口,图形用户接口的交互技术,操作图形元素的方式,是,,
US20050216441,Method and system for using a sync key,网站链接,,用户接口,图形用户接口的交互技术,操作图形元素的方式,是,,
US20050216527,"Method, medium and system for recovering data using a timeline-based computing environment",网站链接,,用户接口,图形用户接口的交互技术,操作图形元素的方式,是,,
US20050216653,Transactional file system for flash memory,网站链接,,用户接口,图形用户接口的交互技术,操作图形元素的方式,是,,
US20050216798,Method and system for detecting potential races in multithreaded programs,网站链接,,用户接口,图形用户接口的交互技术,窗口操作显示,是,,
US20050216955,Security attack detection and defense,网站链接,,用户接口,图形用户接口的交互技术,其他,是,,
US20050222969,Centralized configuration data management for distributed clients,网站链接,,用户接口,图形用户接口的交互技术,其他,是,multiple concurrent desktops and workspaces ,
US20050223018,Efficient linking and loading for late binding and platform retargeting,网站链接,,用户接口,图形用户接口的交互技术,图形元素的操作,是,自动产生文本的输入,
US20050223047,Systems and methods for synchronizing computer systems through an intermediary file system share or device,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,显示用户界面元素的样式,
US20050223165,Strategies for reading information from a mass storage medium using a cache memory,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,窗口管理,
US20050223386,Comprehensive collection of hardware device information for diagnostics,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,window,
US20050223387,Enhanced input using packet switching over a PS/2 or other interface,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,动态调整窗口大小,
US20050223390,Driverless printing,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,,
US20050223393,"Method, system, and computer program product for representing and connection-oriented device in a known format",网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,高亮显示所选择的图形对象,
US20050228798,Tag-based schema for distributing update metadata in an update distribution system,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,图形部件移动或交叉时的显示,
US20050228832,Method and system for verifying integrity of storage,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,移动设备菜单,
US20050228964,Methods and mechanisms for proactive memory management,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,菜单,
US20050228981,GLOBALLY TRUSTED CREDENTIALS LEVERAGED FOR SERVER ACCESS CONTROL,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是, redirecting input messages to an application ,
US20050229036,Method and system for shadowing information between computing devices,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,,
US20050229105,Methods and systems for creating skins,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,图形用户接口显示,
US20050229108,Method and system for redirection of transformed windows,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,描述主题的方法,
US20050229165,Method and system for probe optimization while instrumenting a program,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,工具条,
US20050229178,Method and system for real time scheduler,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,,
US20050229190,Application of data-binding mechanism to perform command binding,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,,
US20050235120,System and method for performing garbage collection on a large heap,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,window,
US20050235146,Identifying and coalescing identical objects encrypted with different keys,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,,
US20050235342,Cryptography correctness detection methods and apparatuses,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,,
US20050235362,Hierarchical trusted code for content protection in computers,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,,
US20050240873,Managing arbitrary window regions for more effective use of screen space,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,,
US20050240880,System and method for displaying stack icons,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,,
US20050240985,Policy engine and methods and systems for protecting data,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,,
US20050246389,Client store synchronization through intermediary store change packets,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,,
US20050246396,System and method for synchronizing between a file system and presence of contacts on a network,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,图标,
US20050246455,I/O handling in generic USB rivers,网站链接,,用户接口,图形用户接口的交互技术,图形元素的显示,是,,
US20050246456,Data format for a streaming information appliance,网站链接,,用户接口,图形用户接口的交互技术,图形元素显示,是,,
US20050246460,Configurable PCI express switch,网站链接,,用户接口,图形用户接口的交互技术,图形元素显示,是,,
US20050246487,Non-volatile memory cache performance improvement,网站链接,,用户接口,图形用户接口的交互技术,图形元素显示,是,,
US20050246511,Special-use heaps,网站链接,,用户接口,图形用户接口的交互技术,图形元素显示,是,,
US20050246522,Securing applications and operating systems,网站链接,,用户接口,图形用户接口的交互技术,图形元素显示,是,,
US20050246524,Security mechanism for computer processing modules,网站链接,,用户接口,图形用户接口的交互技术,图形元素显示,是,,
US20050246529,Isolated persistent identity storage for authentication of computing devies,网站链接,,用户接口,图形用户接口的交互技术,图形元素显示,是,调试窗口显示,
US20050246544,System and method for identity confirmation of a contact published on a network,网站链接,,用户接口,图形用户接口的交互技术,图形元素显示,是,,
US20050246556,Interlocked plug and play with power management for operating systems,网站链接,,用户接口,图形用户接口的交互技术,图形元素显示,是,,
US20050246612,Real-time file system repairs,网站链接,,运行时环境,（系统）虚拟化,其他,是,在虚拟机中提供上下文验证UI机制,
US20050246645,System and method for selecting a view mode and setting,网站链接,,运行时环境,（系统）虚拟化,虚拟机,是,CLR相关,
US20050246646,System and method for selecting a setting by continuous or discrete controls,网站链接,,运行时环境,（系统）虚拟化,虚拟机,是,CPU虚拟化,
US20050246654,Third party service switching through command bar user interface,网站链接,,运行时环境,（系统）虚拟化,虚拟机,是,在安全虚拟机中实施安全策略,
US20050246665,Systems and methods for an improved user interface shell for small computer devices,网站链接,,运行时环境,（系统）虚拟化,,是,虚拟机,
US20050246690,Visualizer system and methods for debug environment,网站链接,,运行时环境,（系统）虚拟化,,是,虚拟化CPU,
US20050246710,Sharing of downloaded resources,网站链接,,运行时环境,代码运行,函数库,是,,
US20050246716,Application program interface for network software platform,网站链接,,运行时环境,代码执行,?加载,是,,
US20050246718,VEX-virtual extension framework,网站链接,,运行时环境,代码执行,others,是,多态,
US20050246722,System and method for validating communication specification conformance between a device driver and a hardware device,网站链接,,运行时环境,代码执行,程序布局,是,,
US20050246723,Generic USB drivers,网站链接,,运行时环境,代码执行,程序布局,是,"versions of digital content for  displaying, rende",
US20050246724,Systems and methods for support of various processing capabilities,网站链接,,运行时环境,代码执行,程序布局,是,,
US20050246725,Generic user interface command architecture,网站链接,,运行时环境,代码执行,程序布局,是,,分布式系统
US20050246770,Establishing computing trust with a staging area,网站链接,,运行时环境,代码执行,程序布局,是,,
US20050246771,Secure domain join for computing devices,网站链接,,运行时环境,代码执行,代码验证,是,计算机程序分析,
US20050246772,System and method for zone transition mitigation with relation to a network browser,网站链接,,运行时环境,代码执行,代码验证,是,,
US20050246776,"Framework for protection level monitoring, reporting, and notification",网站链接,,运行时环境,代码执行,代码验证,是,,
US20050251650,Dynamic endian switching,网站链接,,运行时环境,代码执行,函数库,是,,
US20050251675,Privacy model,网站链接,,运行时环境,代码执行,函数库,是,,
US20050251758,Indicating file type on thumbnail preview icon,网站链接,,运行时环境,代码执行,函数库,是,资源有限设备中的API,
US20050256842,User interface for controlling access to computer objects,网站链接,,运行时环境,代码执行,函数库,是,集中式存储API,
US20050256907,Systems and methods for the utilization of metadata for synchronization optimization,网站链接,,运行时环境,代码执行,函数库,是,common control library  providing a generic interf,
US20050256952,Network and method for implementing network platform services for a computing device,网站链接,,运行时环境,代码执行,加载,是,,
US20050257048,Fire locker and mechanisms for providing and using same,网站链接,,运行时环境,代码执行,加载,是,,
US20050257173,System and process for controlling electronic components in a ubiquitous computing environment using multimodal integration,网站链接,,运行时环境,代码执行,加载,是,,
US20050257226,PnP functionality for unsupported devices,网站链接,,运行时环境,代码执行,加载,是,,
US20050257243,Method and system for enforcing a security policy via a security virtual machine,网站链接,,运行时环境,代码执行,库函数,是,,
US20050262134,Spooling strategies using structured job information,网站链接,,运行时环境,代码执行,库函数,是,API,
US20050262342,Methods and systems for protecting information in paging operating systems,网站链接,,运行时环境,代码执行,链接,是,,
US20050267935,Data driven remote device control model with general programming interface-to-network messaging adaptor,网站链接,,运行时环境,代码执行,链接,是,,
US20050268112,Managing spyware and unwanted software through auto-start extensibility points,网站链接,,运行时环境,代码执行,其他,是,,
US20050268115,Renewable and individualizable elements of a protected environment,网站链接,,运行时环境,代码执行,其他,是,computer-executable software，optimizing binary-le,
US20050268336,Method for secure access to multiple secure networks,网站链接,,运行时环境,代码执行,其他,是,,
US20050273586,Methods and arrangements for providing a mark-up language based graphical user interface for user identification to an operating system,网站链接,,运行时环境,代码执行,异常,是,,
US20050278461,Self-installing computer peripherals,网站链接,,运行时环境,代码执行,直接可运行代码,是,,
US20050278477,Manifest-based trusted agent management in a trusted operating system environment,网站链接,,运行时环境,代码执行,直接可运行代码,是,,
US20050278579,System and method for building a run-time image from components of a software program,网站链接,,运行时环境,其他,,是,一种framework,
US20050278727,Method for scoped services,网站链接,,运行时环境,其他,,是,COM，目标：可信赖执行，跨进程的软件组件隔离度。,
US20050278728,Recording/playback tools for UI-based applications,网站链接,,运行时环境,其他,,是,,
US20050283458,Automatic detection of frequently used query patterns in a query workload,网站链接,,运行时环境,其他,,是,,
US20050283547,Streaming information appliance with buffer read and write synchronization,网站链接,,运行时环境,其他,,是,可信环境,
US20050283567,"Persistent, real-time determination of the freshness of changeable data associated with a container",网站链接,,运行时环境,系统调用,,是,,
US20050283603,Anti virus for an item store,网站链接,,运行时环境,系统调用,,是,访问系统配置信息,
US20050283742,Stack icons representing multiple objects,网站链接,,,,,是,节点之间的谈判交易和方法,分布式系统
US20050289169,Lossless recovery for computer systems with map assisted state transfer,网站链接,,,,,是,,分布式洗头膏
US20050289194,Preserving memory resources by limiting time-date information for a subset of properties,网站链接,,,,,是,锁住资源,分布式
US20050289196,Determining when a low fidelity property value has changed during a SYNC,网站链接,,,,,是,,分布式系统
US20050289226,Remote assistance,网站链接,,,,,是,,分布式系统
US20050289414,Lossless recovery for computer systems with remotely dependent data recovery,网站链接,,,,,是,,分布式系统
